meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1224,9308,2,10,4,5,MEDIUM,3
1224,9308,2,23,4,5,MEDIUM,0
1224,9308,2,31,4,5,MEDIUM,0
1224,9308,2,44,4,5,MEDIUM,3
1224,9308,2,63,4,5,MEDIUM,0
1224,9308,2,16,4,6,MEDIUM,3
1224,9308,3,20,5,7,MEDIUM,0
1224,9308,3,27,5,7,MEDIUM,0
1224,9308,3,55,5,7,MEDIUM,0
1224,9308,2,11,6,7,MEDIUM,5
1224,9308,2,3,6,8,MEDIUM,0
1224,9308,3,10,6,8,MEDIUM,0
1224,9308,3,44,6,8,MEDIUM,0
1224,9308,3,63,6,8,MEDIUM,0
1224,9308,2,77,6,8,MEDIUM,0
1224,9308,2,4,7,9,MEDIUM,0
1224,9308,3,16,7,9,MEDIUM,0
1224,9308,2,22,7,9,MEDIUM,0
1224,9308,2,81,7,9,MEDIUM,0
1224,9308,2,1,8,10,MEDIUM,0
1224,9308,3,11,8,10,MEDIUM,0
1224,9308,4,20,8,10,MEDIUM,3
1224,9308,4,27,8,10,MEDIUM,3
1224,9308,4,55,8,10,MEDIUM,3
1224,9308,3,3,9,11,SOFT,0
1224,9308,4,44,9,11,MEDIUM,3
1224,9308,4,63,9,11,MEDIUM,3
1224,9308,3,81,10,11,MEDIUM,3
1224,9308,3,4,10,12,MEDIUM,3
1224,9308,4,16,10,12,MEDIUM,3
1224,9308,3,22,10,12,SOFT,0
1224,9308,3,1,11,13,MEDIUM,3
1224,9308,4,11,11,13,MEDIUM,3
1224,9308,5,55,11,13,SOFT,3
1224,9308,5,44,12,14,SOFT,0
1224,9308,5,63,12,14,SOFT,0
1224,9308,4,81,12,14,SOFT,2
1224,9308,4,4,13,15,SOFT,0
1224,9308,5,16,13,15,SOFT,3
1224,9308,4,1,14,16,SOFT,0
1224,9308,5,11,14,16,SOFT,0
1225,9189,1,11,1,1,MEDIUM,0
1225,9189,1,14,1,1,MEDIUM,0
1225,9189,1,77,1,1,MEDIUM,0
1225,9189,1,4,1,3,MEDIUM,1
1225,9189,1,18,1,3,SOFT,4
1225,9189,1,55,1,3,MEDIUM,0
1225,9189,1,22,1,10,SOFT,0
1225,9189,1,27,1,12,MEDIUM,0
1225,9189,1,20,1,14,MEDIUM,0
1225,9189,1,2,1,15,MEDIUM,0
1225,9189,1,63,1,15,MEDIUM,0
1225,9189,1,1,1,16,MEDIUM,0
1225,9189,1,23,1,16,MEDIUM,0
1225,9189,1,81,1,16,HARD,1
1225,9189,1,3,1,17,MEDIUM,0
1225,9189,1,10,1,17,MEDIUM,0
1225,9189,1,44,1,17,HARD,0
1225,9189,1,31,1,20,MEDIUM,0
1225,9189,1,16,1,21,MEDIUM,0
1225,9189,1,24,1,26,HARD,0
1225,9189,2,77,2,24,HARD,0
1225,9189,2,11,2,26,HARD,0
1225,9189,2,14,2,26,HARD,0
1225,9189,2,18,4,26,HARD,1
1225,9189,2,55,4,26,HARD,0
1225,9189,2,22,11,21,MEDIUM,0
1225,9189,2,27,13,26,HARD,0
1225,9189,2,20,15,26,HARD,0
1225,9189,2,63,16,26,HARD,0
1225,9189,2,2,16,50,HARD,0
1225,9189,2,1,17,26,HARD,0
1225,9189,2,81,17,43,HARD,1
1225,9189,2,23,17,50,HARD,0
1225,9189,2,44,18,26,MEDIUM,0
1225,9189,2,3,18,50,HARD,0
1225,9189,2,10,18,50,HARD,0
1225,9189,2,31,21,50,HARD,0
1225,9189,3,22,22,47,HARD,0
1225,9189,2,16,22,50,HARD,0
1225,9189,3,77,25,50,MEDIUM,0
1225,9189,3,27,27,46,HARD,0
1225,9189,3,1,27,50,HARD,0
1225,9189,3,11,27,50,HARD,0
1225,9189,3,14,27,50,HARD,0
1225,9189,3,18,27,50,HARD,0
1225,9189,3,20,27,50,HARD,0
1225,9189,2,24,27,50,MEDIUM,0
1225,9189,3,44,27,50,HARD,0
1225,9189,3,55,27,50,HARD,0
1225,9189,3,63,27,50,HARD,0
1225,9189,3,81,44,50,MEDIUM,1
1225,9314,1,11,1,3,SOFT,0
1225,9314,1,2,1,4,SOFT,0
1225,9314,1,10,1,4,SOFT,0
1225,9314,1,31,1,4,SOFT,0
1225,9314,1,20,1,5,SOFT,0
1225,9314,1,24,1,5,SOFT,0
1225,9314,1,27,1,5,SOFT,0
1225,9314,1,77,1,5,SOFT,0
1225,9314,1,3,1,6,SOFT,0
1225,9314,1,18,1,6,SOFT,0
1225,9314,1,22,1,6,SOFT,0
1225,9314,1,44,1,7,SOFT,0
1225,9314,1,1,1,8,SOFT,0
1225,9314,1,16,1,8,SOFT,0
1225,9314,1,23,1,8,SOFT,0
1225,9314,1,55,1,8,SOFT,0
1225,9314,1,63,1,8,SOFT,0
1225,9314,1,4,1,9,SOFT,0
1225,9314,1,14,1,9,SOFT,0
1225,9314,1,81,1,10,SOFT,0
1225,9314,2,11,4,6,SOFT,3
1225,9314,2,2,5,10,SOFT,0
1225,9314,2,10,5,10,SOFT,0
1225,9314,2,31,5,10,SOFT,0
1225,9314,2,77,6,9,SOFT,0
1225,9314,2,20,6,10,SOFT,0
1225,9314,2,24,6,10,SOFT,0
1225,9314,2,27,6,10,SOFT,0
1225,9314,3,11,7,8,SOFT,6
1225,9314,2,22,7,9,SOFT,0
1225,9314,2,3,7,10,SOFT,0
1225,9314,2,18,7,10,SOFT,0
1225,9314,2,44,8,15,SOFT,0
1225,9314,2,16,9,11,SOFT,0
1225,9314,2,55,9,11,SOFT,8
1225,9314,2,23,9,12,SOFT,0
1225,9314,2,1,9,14,SOFT,0
1225,9314,4,11,9,14,SOFT,0
1225,9314,2,63,9,15,SOFT,0
1225,9314,2,14,10,13,SOFT,0
1225,9314,3,77,10,15,SOFT,0
1225,9314,3,27,11,12,SOFT,5
1225,9314,3,20,11,13,SOFT,5
1225,9314,3,2,11,14,SOFT,4
1225,9314,3,3,11,14,SOFT,4
1225,9314,3,10,11,14,SOFT,4
1225,9314,3,18,11,14,SOFT,4
1225,9314,3,55,12,16,SOFT,0
1225,9314,3,16,12,17,SOFT,0
1225,9314,3,23,13,16,SOFT,0
1225,9314,4,27,13,17,SOFT,0
1225,9314,3,14,14,17,SOFT,0
1225,9314,4,20,14,17,SOFT,0
1225,9314,3,1,15,17,SOFT,0
1225,9314,4,2,15,18,SOFT,0
1225,9314,4,3,15,18,SOFT,0
1225,9314,4,10,15,18,SOFT,0
1225,9314,4,18,15,18,SOFT,0
1225,9314,4,77,16,19,SOFT,0
1225,9314,3,63,16,22,SOFT,0
1225,9314,4,23,17,17,SOFT,4
1225,9314,4,55,17,19,SOFT,0
1225,9314,4,1,18,19,SOFT,3
1225,9314,4,14,18,20,SOFT,0
1225,9314,4,16,18,20,SOFT,0
1225,9314,5,20,18,20,SOFT,4
1225,9314,5,23,18,21,SOFT,0
1225,9314,5,2,19,19,SOFT,8
1225,9314,5,10,19,21,SOFT,4
1225,9314,6,2,20,23,SOFT,0
1225,9314,5,55,20,23,SOFT,0
1225,9314,5,16,21,23,SOFT,0
1225,9314,6,20,21,23,SOFT,0
1225,9314,5,14,21,24,SOFT,0
1225,9314,6,10,22,25,SOFT,0
1226,9193,1,1,1,3,SOFT,0
1226,9193,1,2,1,3,SOFT,0
1226,9193,1,3,1,3,SOFT,0
1226,9193,1,4,1,3,SOFT,0
1226,9193,1,10,1,3,SOFT,0
1226,9193,1,11,1,3,SOFT,0
1226,9193,1,14,1,3,SOFT,0
1226,9193,1,16,1,3,SOFT,0
1226,9193,1,18,1,3,SOFT,0
1226,9193,1,20,1,3,SOFT,10
1226,9193,1,22,1,3,SOFT,0
1226,9193,1,23,1,3,SOFT,0
1226,9193,1,24,1,3,SOFT,0
1226,9193,1,27,1,3,SOFT,13
1226,9193,1,31,1,3,SOFT,0
1226,9193,1,44,1,3,SOFT,0
1226,9193,1,55,1,3,SOFT,0
1226,9193,1,63,1,3,SOFT,0
1226,9193,1,77,1,3,SOFT,0
1226,9193,1,81,1,3,SOFT,0
1226,9193,2,4,4,5,SOFT,0
1226,9193,2,1,4,6,SOFT,3
1226,9193,2,2,4,6,SOFT,0
1226,9193,2,3,4,6,SOFT,0
1226,9193,2,10,4,6,SOFT,0
1226,9193,2,11,4,6,SOFT,0
1226,9193,2,14,4,6,SOFT,0
1226,9193,2,16,4,6,SOFT,0
1226,9193,2,18,4,6,SOFT,0
1226,9193,2,20,4,6,SOFT,0
1226,9193,2,22,4,6,SOFT,0
1226,9193,2,23,4,6,SOFT,0
1226,9193,2,24,4,6,SOFT,0
1226,9193,2,27,4,6,SOFT,0
1226,9193,2,31,4,6,SOFT,0
1226,9193,2,44,4,6,SOFT,0
1226,9193,2,55,4,6,SOFT,0
1226,9193,2,63,4,6,SOFT,0
1226,9193,2,77,4,6,SOFT,0
1226,9193,2,81,4,6,SOFT,0
1226,9193,3,4,6,8,SOFT,2
1226,9193,3,1,7,9,SOFT,0
1226,9193,3,3,7,9,SOFT,3
1226,9193,3,10,7,9,SOFT,3
1226,9193,3,11,7,9,SOFT,0
1226,9193,3,14,7,9,SOFT,0
1226,9193,3,16,7,9,SOFT,0
1226,9193,3,18,7,9,SOFT,3
1226,9193,3,22,7,9,SOFT,3
1226,9193,3,23,7,9,SOFT,3
1226,9193,3,27,7,9,SOFT,3
1226,9193,3,31,7,9,SOFT,3
1226,9193,3,44,7,9,SOFT,0
1226,9193,3,63,7,9,SOFT,3
1226,9193,3,81,7,9,SOFT,3
1226,9193,4,4,9,10,SOFT,0
1226,9193,4,11,10,11,SOFT,0
1226,9193,4,81,10,11,SOFT,0
1226,9193,4,1,10,12,SOFT,0
1226,9193,4,3,10,12,SOFT,0
1226,9193,4,10,10,12,SOFT,0
1226,9193,4,14,10,12,SOFT,0
1226,9193,4,16,10,12,SOFT,0
1226,9193,4,18,10,12,SOFT,0
1226,9193,4,22,10,12,SOFT,0
1226,9193,4,23,10,12,SOFT,0
1226,9193,4,27,10,12,SOFT,0
1226,9193,4,31,10,12,SOFT,0
1226,9193,4,44,10,12,SOFT,0
1226,9193,4,63,10,12,SOFT,0
1226,9193,5,4,11,13,SOFT,0
1226,9193,5,11,12,14,SOFT,2
1226,9193,5,81,12,14,SOFT,2
1226,9193,5,1,13,15,SOFT,0
1226,9193,5,10,13,15,SOFT,3
1226,9193,5,14,13,15,SOFT,3
1226,9193,5,16,13,15,SOFT,3
1226,9193,5,22,13,15,SOFT,3
1226,9193,5,27,13,15,SOFT,3
1226,9193,5,63,13,15,SOFT,3
1226,9193,6,4,14,16,SOFT,0
1226,9193,6,11,15,17,SOFT,0
1226,9193,6,81,15,17,SOFT,0
1226,9193,6,10,16,18,SOFT,0
1226,9193,6,14,16,18,SOFT,0
1226,9193,6,16,16,18,SOFT,0
1226,9193,6,22,16,18,SOFT,0
1226,9193,6,27,16,18,SOFT,0
1226,9193,6,63,16,18,SOFT,0
1226,9197,1,20,1,5,MEDIUM,0
1226,9197,1,3,1,7,MEDIUM,0
1226,9197,1,14,1,12,MEDIUM,0
1226,9197,1,24,1,13,MEDIUM,0
1226,9197,1,27,1,13,MEDIUM,0
1226,9197,1,81,1,13,MEDIUM,0
1226,9197,1,4,1,14,MEDIUM,0
1226,9197,1,63,1,14,MEDIUM,0
1226,9197,1,2,1,15,MEDIUM,1
1226,9197,1,31,1,15,MEDIUM,0
1226,9197,1,44,1,15,MEDIUM,0
1226,9197,1,1,1,16,MEDIUM,0
1226,9197,1,23,1,16,MEDIUM,1
1226,9197,1,10,1,17,MEDIUM,0
1226,9197,1,11,1,17,MEDIUM,0
1226,9197,1,16,1,17,MEDIUM,0
1226,9197,1,18,1,22,HARD,1
1226,9197,1,22,1,22,MEDIUM,0
1226,9197,1,55,1,23,HARD,0
1226,9197,1,77,1,29,HARD,0
1226,9197,2,20,6,22,HARD,0
1226,9197,2,3,8,31,HARD,0
1226,9197,2,14,13,36,HARD,1
1226,9197,2,27,14,33,HARD,0
1226,9197,2,81,14,36,HARD,0
1226,9197,2,24,14,37,HARD,0
1226,9197,2,4,15,33,HARD,0
1226,9197,2,63,15,34,HARD,0
1226,9197,2,44,16,35,HARD,0
1226,9197,2,2,16,41,HARD,0
1226,9197,2,31,16,58,HARD,0
1226,9197,2,1,17,43,HARD,0
1226,9197,2,23,17,43,HARD,0
1226,9197,2,10,18,32,HARD,0
1226,9197,2,16,18,35,HARD,0
1226,9197,2,11,18,42,HARD,0
1226,9197,2,18,23,42,HARD,1
1226,9197,3,20,23,57,HARD,0
1226,9197,2,22,23,58,HARD,0
1226,9197,2,55,24,56,HARD,0
1226,9197,2,77,30,57,MEDIUM,0
1226,9197,3,3,32,58,HARD,0
1226,9197,3,10,33,58,HARD,0
1226,9197,3,4,34,58,HARD,0
1226,9197,3,27,34,58,HARD,0
1226,9197,3,63,35,58,HARD,0
1226,9197,3,16,36,58,HARD,0
1226,9197,3,44,36,58,HARD,0
1226,9197,3,14,37,58,HARD,1
1226,9197,3,81,37,58,HARD,0
1226,9197,3,24,38,58,MEDIUM,0
1226,9197,3,2,42,58,HARD,0
1226,9197,3,11,43,58,HARD,0
1226,9197,3,18,43,58,MEDIUM,0
1226,9197,3,1,44,58,HARD,0
1226,9197,3,23,44,58,HARD,0
1226,9197,3,55,57,57,SOFT,0
1229,9468,1,2,1,4,SOFT,0
1229,9468,1,3,1,4,SOFT,0
1229,9468,1,4,1,4,SOFT,0
1229,9468,1,10,1,4,MEDIUM,0
1229,9468,1,11,1,4,SOFT,0
1229,9468,1,14,1,4,SOFT,0
1229,9468,1,16,1,4,MEDIUM,0
1229,9468,1,18,1,4,SOFT,0
1229,9468,1,20,1,4,SOFT,0
1229,9468,1,23,1,4,SOFT,0
1229,9468,1,24,1,4,SOFT,0
1229,9468,1,27,1,4,SOFT,0
1229,9468,1,31,1,4,MEDIUM,0
1229,9468,1,44,1,4,SOFT,0
1229,9468,1,55,1,4,MEDIUM,0
1229,9468,1,63,1,4,SOFT,0
1229,9468,1,77,1,4,SOFT,0
1229,9468,1,81,1,4,SOFT,0
1229,9468,1,1,1,5,SOFT,0
1229,9468,1,22,1,5,SOFT,0
1229,9468,2,4,5,5,SOFT,0
1229,9468,2,2,5,7,SOFT,0
1229,9468,2,10,5,7,SOFT,0
1229,9468,2,11,5,7,SOFT,3
1229,9468,2,14,5,7,SOFT,3
1229,9468,2,24,5,7,SOFT,0
1229,9468,2,31,5,7,SOFT,0
1229,9468,2,44,5,7,SOFT,0
1229,9468,2,55,5,7,SOFT,0
1229,9468,2,63,5,7,SOFT,3
1229,9468,2,77,5,7,SOFT,0
1229,9468,2,1,5,8,SOFT,3
1229,9468,2,3,5,8,SOFT,0
1229,9468,2,16,5,8,SOFT,0
1229,9468,2,18,5,8,SOFT,0
1229,9468,2,20,5,8,SOFT,0
1229,9468,2,22,5,8,SOFT,0
1229,9468,2,23,5,8,SOFT,0
1229,9468,2,27,5,8,SOFT,0
1229,9468,2,81,5,8,SOFT,0
1229,9468,3,4,6,8,SOFT,1
1229,9468,3,14,7,9,SOFT,0
1229,9468,3,63,7,9,SOFT,5
1229,9468,3,16,8,9,SOFT,0
1229,9468,3,1,8,10,SOFT,0
1229,9468,3,3,8,10,SOFT,3
1229,9468,3,10,8,10,SOFT,0
1229,9468,3,11,8,10,SOFT,0
1229,9468,3,18,8,10,SOFT,3
1229,9468,3,20,8,10,SOFT,3
1229,9468,3,22,8,10,SOFT,3
1229,9468,3,23,8,10,SOFT,3
1229,9468,3,27,8,10,SOFT,3
1229,9468,3,31,8,10,SOFT,0
1229,9468,3,44,8,10,SOFT,3
1229,9468,3,55,8,10,SOFT,0
1229,9468,3,81,8,10,SOFT,3
1229,9468,4,4,9,11,SOFT,0
1229,9468,4,16,9,12,SOFT,3
1229,9468,4,14,10,12,SOFT,0
1229,9468,4,63,10,13,SOFT,0
1229,9468,4,1,11,13,SOFT,3
1229,9468,4,3,11,13,SOFT,0
1229,9468,5,4,11,13,SOFT,2
1229,9468,4,11,11,13,SOFT,0
1229,9468,4,18,11,13,SOFT,0
1229,9468,4,20,11,13,SOFT,0
1229,9468,4,22,11,13,SOFT,0
1229,9468,4,23,11,13,SOFT,0
1229,9468,4,27,11,14,SOFT,0
1229,9468,4,44,11,14,SOFT,0
1229,9468,4,55,11,14,SOFT,0
1229,9468,4,81,11,14,SOFT,0
1229,9468,5,16,12,15,SOFT,0
1229,9468,5,1,13,15,SOFT,0
1229,9468,5,11,13,15,SOFT,2
1229,9468,5,14,13,15,SOFT,0
1229,9468,5,63,13,15,SOFT,0
1229,9468,6,4,14,16,SOFT,0
1229,9468,5,27,14,16,SOFT,3
1229,9468,5,55,14,16,SOFT,0
1229,9468,5,81,14,16,SOFT,3
1229,9468,5,44,14,17,SOFT,3
1229,9468,6,16,15,16,SOFT,1
1229,9468,6,1,16,18,SOFT,0
1229,9468,6,11,16,18,SOFT,0
1229,9468,6,63,16,18,SOFT,0
1229,9468,6,27,17,19,SOFT,3
1229,9468,6,44,17,19,SOFT,0
1229,9468,6,55,17,19,SOFT,0
1229,9468,6,81,17,19,SOFT,0
1229,9468,7,16,17,20,SOFT,0
1229,9472,1,27,1,1,SOFT,0
1229,9472,1,18,1,9,SOFT,0
1229,9472,1,24,1,9,SOFT,0
1229,9472,1,2,1,10,SOFT,0
1229,9472,1,31,1,10,SOFT,0
1229,9472,1,16,1,11,SOFT,3
1229,9472,1,20,1,11,SOFT,0
1229,9472,1,63,1,11,SOFT,3
1229,9472,1,10,1,12,SOFT,0
1229,9472,1,11,1,12,SOFT,3
1229,9472,1,44,1,12,SOFT,3
1229,9472,1,77,1,12,SOFT,0
1229,9472,1,81,1,12,SOFT,3
1229,9472,1,3,1,13,SOFT,3
1229,9472,1,4,1,13,SOFT,3
1229,9472,1,22,1,14,SOFT,0
1229,9472,1,55,1,14,SOFT,3
1229,9472,1,14,1,15,SOFT,3
1229,9472,1,23,1,15,SOFT,0
1229,9472,1,1,1,17,SOFT,3
1229,9472,2,27,2,20,HARD,0
1229,9472,2,18,10,27,HARD,0
1229,9472,2,24,10,28,HARD,0
1229,9472,2,2,11,28,HARD,0
1229,9472,2,31,11,30,HARD,0
1229,9472,2,63,12,31,HARD,0
1229,9472,2,20,12,32,HARD,0
1229,9472,2,16,12,34,HARD,0
1229,9472,2,77,13,30,HARD,0
1229,9472,2,10,13,31,HARD,0
1229,9472,2,44,13,33,HARD,0
1229,9472,2,81,13,34,HARD,0
1229,9472,2,11,13,36,HARD,0
1229,9472,2,4,14,33,HARD,0
1229,9472,2,3,14,35,HARD,0
1229,9472,2,22,15,34,HARD,0
1229,9472,2,55,15,35,HARD,0
1229,9472,2,23,16,36,HARD,0
1229,9472,2,14,16,41,HARD,0
1229,9472,2,1,18,37,HARD,0
1229,9472,3,27,21,41,HARD,0
1229,9472,3,18,28,58,HARD,0
1229,9472,3,2,29,40,HARD,0
1229,9472,3,24,29,57,HARD,0
1229,9472,3,31,31,57,HARD,0
1229,9472,3,77,31,57,HARD,0
1229,9472,3,10,32,43,HARD,0
1229,9472,3,63,32,58,HARD,0
1229,9472,3,20,33,57,HARD,0
1229,9472,3,4,34,58,HARD,0
1229,9472,3,44,34,58,HARD,0
1229,9472,3,22,35,57,HARD,0
1229,9472,3,16,35,58,HARD,0
1229,9472,3,81,35,58,HARD,0
1229,9472,3,3,36,57,SOFT,0
1229,9472,3,55,36,58,HARD,0
1229,9472,3,23,37,57,HARD,0
1229,9472,3,11,37,58,SOFT,0
1229,9472,3,1,38,58,SOFT,0
1229,9472,4,2,41,56,SOFT,0
1229,9472,4,27,42,57,SOFT,0
1229,9472,3,14,42,58,HARD,0
1229,9472,4,10,44,57,SOFT,0
1230,9476,1,24,1,3,SOFT,0
1230,9476,1,1,1,4,SOFT,0
1230,9476,1,3,1,4,SOFT,0
1230,9476,1,11,1,4,SOFT,0
1230,9476,1,22,1,4,SOFT,0
1230,9476,1,44,1,4,MEDIUM,0
1230,9476,1,63,1,4,MEDIUM,0
1230,9476,1,4,1,6,SOFT,0
1230,9476,1,18,1,6,SOFT,0
1230,9476,1,20,1,6,SOFT,0
1230,9476,1,23,1,6,SOFT,0
1230,9476,1,27,1,6,SOFT,0
1230,9476,1,77,1,6,SOFT,0
1230,9476,1,81,1,6,SOFT,0
1230,9476,1,2,1,7,SOFT,0
1230,9476,1,10,1,7,SOFT,0
1230,9476,1,14,1,7,SOFT,0
1230,9476,1,31,1,7,SOFT,0
1230,9476,1,38,1,8,SOFT,0
1230,9476,1,16,1,9,SOFT,0
1230,9476,2,1,5,7,SOFT,3
1230,9476,2,3,5,7,SOFT,0
1230,9476,2,11,5,7,SOFT,3
1230,9476,2,22,5,7,SOFT,0
1230,9476,2,63,5,9,SOFT,0
1230,9476,2,44,5,10,SOFT,0
1230,9476,2,4,7,9,SOFT,5
1230,9476,2,18,7,9,SOFT,0
1230,9476,2,20,7,9,SOFT,0
1230,9476,2,23,7,9,SOFT,0
1230,9476,2,27,7,9,SOFT,0
1230,9476,2,81,7,9,SOFT,5
1230,9476,2,77,7,10,SOFT,0
1230,9476,3,11,8,8,SOFT,0
1230,9476,2,14,8,9,SOFT,6
1230,9476,3,1,8,10,SOFT,0
1230,9476,2,2,8,10,SOFT,0
1230,9476,3,3,8,10,SOFT,0
1230,9476,2,10,8,10,SOFT,0
1230,9476,3,22,8,10,SOFT,0
1230,9476,2,31,8,11,SOFT,0
1230,9476,2,38,9,10,SOFT,0
1230,9476,4,11,9,11,SOFT,1
1230,9476,2,16,10,11,SOFT,0
1230,9476,3,23,10,11,SOFT,3
1230,9476,3,27,10,11,SOFT,0
1230,9476,3,4,10,12,SOFT,0
1230,9476,3,14,10,12,SOFT,0
1230,9476,3,18,10,12,SOFT,0
1230,9476,3,20,10,12,SOFT,0
1230,9476,3,63,10,12,SOFT,0
1230,9476,3,81,10,12,SOFT,0
1230,9476,3,38,11,12,SOFT,2
1230,9476,4,1,11,13,SOFT,3
1230,9476,4,3,11,13,SOFT,0
1230,9476,4,22,11,13,SOFT,0
1230,9476,3,44,11,13,SOFT,0
1230,9476,5,11,12,14,SOFT,4
1230,9476,3,16,12,14,SOFT,2
1230,9476,4,23,12,14,SOFT,5
1230,9476,4,18,13,14,SOFT,0
1230,9476,4,38,13,14,SOFT,0
1230,9476,4,14,13,15,SOFT,0
1230,9476,4,20,13,15,SOFT,3
1230,9476,4,63,13,15,SOFT,3
1230,9476,4,4,13,17,SOFT,0
1230,9476,4,81,13,17,SOFT,0
1230,9476,5,1,14,16,SOFT,0
1230,9476,5,22,14,16,SOFT,3
1230,9476,4,44,14,16,SOFT,3
1230,9476,6,11,15,17,SOFT,0
1230,9476,4,16,15,17,SOFT,0
1230,9476,5,18,15,17,SOFT,2
1230,9476,5,23,15,17,SOFT,8
1230,9476,5,38,15,19,SOFT,0
1230,9476,5,14,16,18,SOFT,0
1230,9476,5,20,16,18,SOFT,0
1230,9476,5,63,16,18,SOFT,0
1230,9476,6,1,17,19,SOFT,0
1230,9476,6,22,17,19,SOFT,0
1230,9476,5,44,17,19,SOFT,0
1230,9476,5,4,18,20,SOFT,3
1230,9476,7,11,18,20,SOFT,0
1230,9476,6,18,18,20,SOFT,0
1230,9476,5,81,18,20,SOFT,0
1230,9476,5,16,18,21,SOFT,0
1230,9476,6,63,19,21,SOFT,3
1230,9476,6,44,20,22,SOFT,6
1230,9476,6,4,21,23,SOFT,0
1230,9476,6,81,21,23,SOFT,0
1230,9476,7,63,22,23,SOFT,0
1230,9476,6,16,22,24,SOFT,0
1230,9476,7,44,23,25,SOFT,0
1230,9480,1,10,1,2,MEDIUM,0
1230,9480,1,18,1,6,MEDIUM,1
1230,9480,1,1,1,7,MEDIUM,0
1230,9480,1,2,1,7,MEDIUM,0
1230,9480,1,3,1,7,MEDIUM,0
1230,9480,1,11,1,7,MEDIUM,0
1230,9480,1,14,1,7,MEDIUM,1
1230,9480,1,16,1,7,MEDIUM,0
1230,9480,1,20,1,7,MEDIUM,0
1230,9480,1,22,1,7,MEDIUM,0
1230,9480,1,23,1,7,MEDIUM,0
1230,9480,1,31,1,7,MEDIUM,0
1230,9480,1,38,1,7,SOFT,0
1230,9480,1,63,1,7,MEDIUM,0
1230,9480,1,77,1,7,SOFT,0
1230,9480,1,81,1,7,MEDIUM,0
1230,9480,1,27,1,34,MEDIUM,0
1230,9480,1,44,1,36,MEDIUM,0
1230,9480,1,4,1,37,MEDIUM,0
1230,9480,1,24,1,41,MEDIUM,0
1230,9480,2,77,8,35,HARD,0
1230,9480,2,2,8,50,HARD,0
1230,9480,2,3,8,50,HARD,0
1230,9480,2,22,8,50,HARD,0
1230,9480,2,31,8,50,HARD,0
1230,9480,2,1,8,51,HARD,0
1230,9480,2,11,8,51,HARD,0
1230,9480,2,14,8,51,HARD,1
1230,9480,2,16,8,51,HARD,0
1230,9480,2,20,8,51,HARD,0
1230,9480,2,23,8,51,HARD,0
1230,9480,2,38,8,51,HARD,0
1230,9480,2,63,8,51,HARD,0
1230,9480,2,81,8,51,HARD,1
1230,9480,2,27,34,51,HARD,0
1230,9480,3,77,36,50,SOFT,0
1230,9480,2,44,37,51,SOFT,3
1230,9480,2,4,38,51,SOFT,1
1230,9480,2,24,42,50,SOFT,0
1231,9484,1,1,1,4,SOFT,0
1231,9484,1,3,1,4,SOFT,0
1231,9484,1,22,1,4,SOFT,0
1231,9484,1,10,1,5,SOFT,0
1231,9484,1,20,1,5,SOFT,0
1231,9484,1,31,1,5,SOFT,0
1231,9484,1,4,1,6,SOFT,0
1231,9484,1,27,1,6,SOFT,0
1231,9484,1,81,1,6,SOFT,0
1231,9484,1,11,1,7,SOFT,0
1231,9484,1,14,1,7,SOFT,0
1231,9484,1,16,1,7,SOFT,0
1231,9484,1,18,1,7,SOFT,0
1231,9484,1,23,1,7,SOFT,0
1231,9484,1,24,1,7,SOFT,0
1231,9484,1,55,1,7,SOFT,0
1231,9484,1,63,1,7,SOFT,0
1231,9484,1,77,1,7,SOFT,0
1231,9484,1,44,1,10,SOFT,0
1231,9484,2,1,5,7,SOFT,0
1231,9484,2,3,5,7,SOFT,0
1231,9484,2,22,5,7,SOFT,0
1231,9484,2,20,6,8,SOFT,0
1231,9484,2,10,6,12,SOFT,0
1231,9484,2,31,6,12,SOFT,0
1231,9484,2,4,7,8,SOFT,0
1231,9484,2,81,7,8,SOFT,5
1231,9484,2,27,7,9,SOFT,0
1231,9484,3,1,8,10,SOFT,6
1231,9484,2,11,8,10,SOFT,6
1231,9484,2,16,8,10,SOFT,5
1231,9484,2,18,8,10,SOFT,0
1231,9484,3,22,8,10,SOFT,3
1231,9484,2,23,8,10,SOFT,0
1231,9484,2,24,8,10,SOFT,0
1231,9484,2,55,8,10,SOFT,0
1231,9484,2,63,8,10,SOFT,6
1231,9484,2,77,8,10,SOFT,0
1231,9484,2,14,8,11,SOFT,0
1231,9484,3,4,9,11,SOFT,0
1231,9484,3,20,9,11,SOFT,3
1231,9484,3,81,9,11,SOFT,0
1231,9484,4,1,11,13,SOFT,0
1231,9484,3,11,11,13,SOFT,0
1231,9484,3,16,11,13,SOFT,0
1231,9484,4,22,11,13,SOFT,0
1231,9484,3,23,11,13,SOFT,0
1231,9484,2,44,11,13,SOFT,0
1231,9484,3,55,11,13,SOFT,0
1231,9484,3,77,11,13,SOFT,2
1231,9484,3,18,11,14,SOFT,0
1231,9484,3,63,11,14,SOFT,0
1231,9484,4,81,12,13,SOFT,0
1231,9484,4,4,12,14,SOFT,0
1231,9484,4,20,12,14,SOFT,0
1231,9484,3,14,12,16,SOFT,0
1231,9484,3,31,13,15,SOFT,6
1231,9484,5,1,14,16,SOFT,3
1231,9484,4,11,14,16,SOFT,3
1231,9484,4,16,14,16,SOFT,3
1231,9484,5,22,14,16,SOFT,0
